number,href,title,ingredients,preparation
1253,https://simple-veganista.com/vegan-persimmon-ricotta-scones/,PERSIMMON RICOTTA SCONES,"2 cups flour (spelt, all-purpose, whole wheat, 1:1 GF flour blend)
2 heaping teaspoons aluminum free baking powder
1/4 cup organic pure cane sugar
1/4 teaspoon cinnamon
1/4 teaspoon ground ginger
1/4 teaspoon nutmeg (or allspice or cardamom)
pinch of mineral salt
6 tablespoons vegan butter or coconut oil*, chilled
1 heaping cup fuyu persimmons (about two medium), finely chopped
3/4 cup vegan ricotta (cashew ricotta cheese or tofu ricotta)
1/2 cup almond milk","Instructions Preheat oven to 425 degrees. Line a baking sheet with parchment paper.
Mix dry ingredients: In a medium size bowl, mix the flour, baking powder, sugar, salt and spices, blend well.
Cut in butter: Add the butter or oil, and using either a pastry blender or back of a fork, mix well. There should be little clumps of butter or oil, it doesn't have to be perfect.
Mix in wet ingredients: Add the ricotta and almond milk to the mixture and stir until just mixed.
Add persimmon: Toss in the persimmons and finish mixing.
Shape and cut dough: Turn the dough out onto a flat surface sprinkled lightly with flour, shape into a ball and flatten into a round circle about 7 - 8 inches in width and 1 inch in height. It's ok to have lumps and bumps, giving a rustic look. Using a knife, divide the dough into 6 - 8 pieces.
Bake: Place the scones on the prepared baking sheet. I like to add a sprinkle of sugar over top. Bake for about 18 - 22 minutes until lightly golden at the edges. Let cool a bit before transferring to a cooling rack.
Store: Leftovers can be stored loosely covered and eaten within a couple of days, but they are best eaten right away."
1314,https://simple-veganista.com/buttermilk-buckwheat-pancakes/,VEGAN BUCKWHEAT PANCAKES,"1 cup unsweetened almond milk
juice of 1/2 lemon or 1 teaspoon apple cider vinegar
1 cup buckwheat flour
2 tablespoons coconut or organic pure cane sugar
1 tablespoon baking powder
1/2 teaspoon cinnamon, optional
pinch of salt
coconut oil, for the griddle
berries of choice, to serve (blueberries, raspberries, blackberries or strawberries)
pure maple syrup, to serve","Instructions Buttermilk: In a measuring cup, add milk and lemon juice, let set for 10 minutes.
Preheat griddle to manufacturers setting for pancakes. Once hot add 1 tablespoon or so of coconut oil and spread to coat griddle.
Mix: In a medium sized mixing bowl, add flour, sugar, baking powder, cinnamon and salt, mix well. Add in vegan buttermilk and mix to combine. These are thicker pancakes, for thinner pancakes, add up to 1/4 cup more milk to the batter.
Pour and cook: Using a 1/4 cup measuring cup, scoop up batter and place on griddle. Once the top forms bubbles and sides look a little leathery, about 2 - 3 minutes, flip and cook the other side for 2 -3 minutes.
Serve with berries of choice and pure maple syrup. You may even like to top with this Blueberry Compote (it's really easy to make and delicious!).
Makes 8 pancakes. Serves 2 generously or 4 smaller plates."
1074,https://simple-veganista.com/banana-flapjacks-gluten-free-vegan/,VEGAN GLUTEN-FREE PANCAKES (ALMOND FOUR + BANANA),"1 overripe banana (about 1/2 cup), peeled
1/2 - 3/4 cup unsweetened almond milk (or your favorite non-dairy milk)
1 teaspoon vanilla extract
1/2 cup gluten-free all purpose or oat flour
1/2 cup almond flour*
1 tablespoon flaxseed meal (ground flaxseeds), optional
2 teaspoons baking powder
1/2 teaspoon cinnamon, optional
pinch of salt
1 teaspoon coconut oil for the skillet/griddle if needed","Instructions Preheat griddle according to manufactures instructions.
Mix: In a medium bowl, mash the banana until creamy, add the almond milk and vanilla, mix well. Add the flours, baking powder, and pinch of salt, mix until combined. Batter should be on the thicker side.
Cook: Add oil to griddle, using a 1/4 measuring cup, scoop and pour batter onto hot griddle. Cook until nicely golden brown on each side, about 3 minutes on each side.
Serve with maple syrup, banana slices and walnuts.
Makes 6 pancakes"
1124,https://simple-veganista.com/chocolate-chip-banana-bread-bites/,BANANA OATMEAL COOKIES (3 INGREDIENTS),"2 very ripe bananas, mashed
1 cup oats, rolled or quick (I used GF)
1/4 cup semi-sweet chocolate chips (Enjoy Life mini chips)
Optional add-ins:
1/2 teaspoon cinnamon (our favorite)
1/2 - 1 teaspoon vanilla extract
1/4 cup shredded coconut
1/4 cup chopped nuts
1/4 cup dried fruit
2 tablespoons nut butter (homemade Almond Butter)","Instructions Preheat oven to 350 degrees F. Line a baking sheet with parchment paper, silicone mat, or lightly grease with oil.
Mix: In a medium size bowl, mash bananas to a fairly smooth consistency (a few small chunks is ok). Add oats and mix well. Add in chocolate chips, mix again. If the mixture is really wet, add a few tablespoons of oats (see notes).
Scoop: Using a 1 tablespoon measuring spoon or trigger scooper, scoop heaping scoops of mixture and place on cookie sheet. Leave in a dome shape or flatten it out a bit with your fingers to make a flatter shape. Depending on the size you scoop, you should get anywhere from 12 - 16 cookies.
Bake: Place in oven, on the center rack, and bake for 15 - 20 minutes. If you make your scoops dome shaped and on the larger side, bake for 20 - 25 minutes. Remove from oven, let cool a few minutes before eating.
Makes about 12 - 16
Store: Leftovers can be kept loosely covered and eat within a 1 - 2 days (if they last that long!)."
295,https://veganuary.com/recipes/banana-raisin-and-walnut-loaf/,"Banana, Raisin and Walnut Loaf","200g self-raising flour
1 teaspoons ground cinnamon
1 teaspoons ground ginger
1/2 teaspoon grated nutmeg
1/2 teaspoon of baking powder
60g dairy-free margarine
110g soft light brown sugar
175g mashed ripe bananas
25g chopped walnut pieces
25g raisins
110 ml dairy free milk alternative - this is approximate, you may need less","Preparation
Preheat over to 180oC/160oC Fan/Gas 4.
Method
Line a 1lb loaf tin with non-stick baking parchment.
Sift together the flour, ground cinnamon, ginger, nutmeg, baking powder in a large mixing bowl. Rub in the dairy-free margarine until you have a consistency of fine breadcrumbs. Add the sugar, bananas, chopped walnuts, and raisins. Stir well.
Gradually add the dairy-free milk a little at a time until you have a soft dropping consistency, the amount needed will depend on the ripeness of the bananas.
Spoon into the tin and level the surface. Bake in the oven for 1? to 1? hours or until golden, firm to touch and a skewer inserted into the middle comes out clean. Cover with foil if the loaf is browning too much during cooking.
Leave to cool in the tin then turn out onto a wire rack to finish cooling."
375,https://veganuary.com/recipes/quinoa-banana-bread/,Quinoa Banana Bread,"1 cup quinoa flakes
? cup oat flour
1 ? tsp baking powder
2 tsp ground cinnamon
3 ripe bananas, peeled
3 tbsp ground flaxseed
1/3 cup water
? cup applesauce
2-4 tbsp maple syrup","Preparation
Preheat the oven to 350F. Lightly oil a 9?3-inch loaf pan and dust it with flour.
Method
In a small bowl, whisk together the flaxseed meal and water. Let stand for 5-10 minutes, or until a gel-like texture forms.
In a large bowl, combine the quinoa flakes, oat flour, baking powder, and cinnamon.
In a smaller bowl, mash the bananas. Add the flax mixture, applesauce, and maple syrup, and whisk well to combine.
Pour the wet ingredients into the dry ingredients and mix until well incorporated.
Pour the batter into the prepared pan and bake for 30 minutes. Remove from the oven, cover the pan with aluminum foil, and bake for another 15 minutes, or until a toothpick or sharp knife inserted into the center of the loaf comes out clean."
385,https://veganuary.com/recipes/high-protein-chocolate-pancakes/,High Protein Chocolate Pancakes,"Pancake Ingredients:
40g buckwheat flour
10g chocolate pea protein
10g cocoa powder
10g oat flour
1 tsp baking powder
5g milled flaxseed or chia seed
160ml - 180ml almond or cashew milk
? tsp apple cider vinegar
Sauce Ingredients:
30ml maple syrup
30g cocoa powder
15g coconut oil, melted
60ml full fat coconut milk","Method
Whisk together all batter ingredients. Start with 160ml of almond or cashew milk and add more to create a thick but pourable batter.
Heat a non-stick pan over a medium heat. Lightly grease with spray oil.
Cook ? cup (60ml) measures of the batter to make 5 -6 pancakes. Allow to cook ? cup (60ml) measures of the batter to make 5 -6 pancakes. Allow to cook for 2 -3 minutes, flip and cook for 1 -2 minutes more.
For the sauce, whisk together all ingredients in a small pot, bring the boil and simmer for 2 - 3 minutes. Add a little HOT water if it gets too thick.
Store leftovers of sauce in the fridge for up to two days, reheat as needed in a pot or in short 20 second burst in the microwave."
575,https://veganuary.com/recipes/raw-chocolate-banana-and-almond-butter-recovery-balls/,"Raw Chocolate, Banana, and Almond Butter Balls","2 x Cups of Oats
1 x tbsp Raw Cacao Powder
1 x tbsp Cacao Nibs
2 x heaped tbsp Rice Protein Powder
2 x tbsp Maple Syrup
2 x heaped tbsp Almond Butter
1 x ripe Banana
Almond Milk (be careful not to use too much)","Preparation
Serves 6.
Method
Blitz the oats in a food processor into a fine powder (leave some aside to add in later for texture) Add the banana, almond butter and maple syrup and pulse Add the rest of the ingredients (including rest of oats), and drizzle in almond milk while blending until the mixture comes together Roll into balls (make sure the mixture is gooey and not too wet)
Thanks to Lauren of Powered By Peanut Butter for contributing this recipe!"
885,https://simple-veganista.com/strawberry-muffins/,Vegan Strawberry Muffins (Healthy + Easy),"1/3 cup sugar (pure cane, coconut, or pure maple syrup)
1/3 cup olive oil or vegan butter (at room temp)
1 teaspoon vanilla extract
1 cup non-dairy milk (almond, cashew, oat, soy, etc)
2 cups flour (all-purpose, whole wheat, spelt, or combo)
2 1/2 teaspoons baking powder
pinch of salt
1 1/2 cups of strawberries, diced (plus extra for topping)","Instructions Prep: Preheat oven to 350 degrees F. Line a muffin tin with parchment paper liners or lightly grease with oil.
Batter: In the bottom of a large mixing bowl, add the sugar and oil/butter, mix well. Add the vanilla and non-dairy milk, stir to combine. Lastly, add the flour, baking powder, and salt, mix until combined.
Add strawberries: Toss in the strawberries and gently fold them into the batter.
Scoop: Fill each muffin-lined hole with batter. For uniformity, fill muffin tin using a ? measuring cup or large ice cream scooper to scoop up the batter and pour into the muffin holes.
Topping: Optionally, add a few strategic strawberries on top and sprinkle the top with a little pure cane sugar or raw sugar. The sugar will add a nice crunch to the tops!
Bake: Place in the oven on the center rack and bake for 30 - 35 minutes. Let cool a few minutes and enjoy warm or at room temperature.
Makes 12 muffins"
1006,https://simple-veganista.com/bircher-muesli-with-chia-seeds-figs/,Bircher Muesli (Swiss Oatmeal),"2 tablespoons rolled oats (not steel-cut or quick oats)
2 tablespoons raw buckwheat groats (or oats)
1 teaspoon chia seeds
1/2 teaspoon vanilla extract
1/2 cup unsweetened almond milk (plain or vanilla)
dash of cinnamon, or to taste
1/2 large organic apple (green or red), grated or diced
1 - 2 teaspoons pure maple syrup, optional
1 tablespoon raisins or currants
1 teaspoon EACH almond, walnuts, pepitas (pumpkin seeds)
2 figs, chopped (optional)","Instructions In a small bowl, combine oats, buckwheat groats, chia seeds, vanilla, milk, cinnamon, and half of the apple and raisins. Mix well, cover, and refrigerate overnight, or eat in one to two hours after it has set.
Serve cold, or at room temp, topped with diced figs, remaining apple, raisins, and nuts/seeds, and a sprinkle of cinnamon, and top with a little more milk if desired.
Serves 1
Store: Leftovers can be kept in an airtight container in the refrigerator for up to 4 days."
