number,href,title,ingredients,preparation
361,https://veganuary.com/recipes/warm-sesame-toasted-strips/,Warm Sesame Toasted Strips,"1 box Fry's Chicken-Style Strips
1 cup toasted Sesame seeds
1/4 cup Agave syrup
Grapeseed oil
As many salad vegetables as you wish to have!
Ripe avo
For the Thai dressing:
1 tbsp Sesame oil
1/2 cup Lime juice
1 - 2 Red chillies, finely chopped
1 tbsp Coriander leaves","Method
Place the agave syrup and 1 tbsp boiling water in a shallow small bowl. Place the toasted chicken-style strips in another small bowl. Dip each strips in the mix and then into the seasme seeds and coat both sides. Lay strips on a baking tray and place in the fridge for 15 minutes. When ready, warm a little grapeseed oil in a frying pan and toast the strips on. The strips can burn very easily so watch carefully!
To serve:
In an individual bowl, place the salad ingredients. Slice avocado thinly and place on top of the salad ingredients. Top with the warm strips and serve with the well mixed Thai dressing."
431,https://veganuary.com/recipes/avocado-watercress-and-dill-summer-rolls-with-orange-and-soy-dipping-sauce/,"Avocado, Watercress and Dill Summer Rolls with Orange and Soy Dipping Sauce","1 pack 20 inch rice wrappers
1 cucumber
1 large avocado
8 French radishes
75g watercress
1 bunch dill, washed
Salt and pepper to season
Dipping sauce:
1 large orange, juiced
25ml soy sauce","Method
To make the dipping sauce place the orange juice in a pan on a low heat for 7-8 minutes so it reduces by around two thirds. Take of the heat and mix with the soy sauce. Place in a small bowl and set aside to cool.
Take the cucumber and slice into thin strips using a julienne peeler or sharp knife. Only cut the outer flesh of the cucumber discarding the more watery core.
Halve and peel the avocado, remove the stone and slice lengthways in half inch slices. Slice the radishes lengthways.
Fill a bowl with slightly warm water. The diameter of the bowl needs to be wider than the rice paper so that the rice paper can be fully immersed in the water.
Dunk one rice paper in the bowl of water for 5 seconds. Give it a shake to get rid of excess water and lay on a clean chopping board.
Near one of the edges of the paper place a handful or two of the watercress tearing any larger clumps into smaller sections as the rolls are meant to be eaten by hand.
Next, place two or three slices of the avocado on top of the watercress. Then, take a few sprigs of dill and, using a pair of scissors, chop finely over the avocado and watercress and season with salt and pepper.
Fold the near edge the wrapper over the contents, then fold both sides into the middle and roll up.
Serve with the dipping sauce."
441,https://veganuary.com/recipes/spiced-stuffin-muffin/,Spiced Stuffin Muffin,"1tbsp sunflower oil
1 onion, finely chopped
100g carrots, finely chopped
2 garlic cloves, finely chopped
100g chestnut mushrooms, finely chopped
400g/1 can chickpeas, drained and rinsed
100g walnuts
100g cooked chestnuts
1tsp salt
1/2tsp ground black pepper
1tsp ground ginger
1tsp ground cinnamon
2tbsp aquafaba
2tbsp psyllium husk
1tbsp sunflower oil","Method
Heat your oven to 190c/375f/GM5.
Heat the oil in a large frying pan. Once the oil is hot add the onion and carrot. Fry for 10-15 minutes until the onion is translucent.
Add the garlic and mushrooms. Fry for another 5-10 minutes until the mushroom has browned.
Blend the mixture from the pan with the chickpeas, walnuts, chestnuts, salt, pepper, spices, aquafaba and psyllium husk.
Add a small amount of oil to a muffin tin. Divide the muffin batter between all the holes. Bake for 35-45 minutes until browned and cooked through.
TIPS
If you want a herby stuffing simply omit the spices and replace with fresh sage leaves, thyme or rosemary.
The psyllium husk acts as a binder in this recipe but also adds moisture. You can omit it but the muffins will be a little crumbly."
521,https://veganuary.com/recipes/herb-crusted-cashew-cheese/,Herb-Crusted Cashew Cheese,"Vegan cashew cheese ingredients:
75g unsalted cashew nuts
150ml water
4 tbsp corn starch
3 tbsp nutritional yeast
2 tbsp lemon juice
1 tbsp olive oil
3/4 tsp salt
1/3 tsp garlic powder
Other ingredients:
Herbs de provence","Method
All you have to do is add all cashew cheese ingredients into a good blender and blend until you get a very smooth consistency.
Then pour the mixture into a pan and heat up. Make sure you stir constantly. After a few minutes, it will change texture and turn into a thick paste.
Transfer the paste into a tupperware dish and even out so it's neatly packed into the dish.
Let set in the fridge for 1 hour or until it has completely cooled down.
Then sprinkle some herbs de Provence on a plate. Coat the cheese on all sides. Enjoy!
Yes, that was it already, so simple!! Exceedingly Vegan"
551,https://veganuary.com/recipes/vegan-chorizo/,Vegan Chorizo,"Dry ingredients:
1 cup vital wheat gluten
1/4 cup chickpea flour
2 tbsp nutritional yeast
2 tsp ground cumin
1 tsp ground coriander
1 tsp paprika
1 tsp hot chili powder
1/2 tsp turmeric
1/2 tsp white pepper
1 tbsp chilli flakes
4 minced garlic gloves
Wet Ingredients:
2 tbsp apple cider vinegar
2 tbsp soy sauce
1/4 tsp liquid smoke
1 tbsp tomato paste
1 cup of vegetable stock (you might not need all of this)","Method
Add all the dry ingredients to a large bowl and mix well with a fork before making a well in the centre. Add the cider vinegar, soya sauce, liquid smoke, tomato paste, and a little of the stock. Different brands of wheat gluten need different amounts of stock so be cautious at first. You can always add but you can't take away. Mix well with a wooden spoon, adding a little stock as you go until it comes together. You want it to be moist but it requires kneading too so it can't be too wet. If you add too much stock, you can always add more wheat gluten. Once it has all come together, knead the dough for 5 minutes. You should start to see some stringy bits forming. That is the gluten developing. Once you have done that, divide out the dough in to equal portions. This should make 4 but you can do more or less, depending on how big you want them to be. Roll each piece in to a rough sausage shape and then wrap in tin foil and fold or twist the ends shut. I usually lightly oil the tin foil, just in case they stick. Make sure you go around the sausage a couple of times otherwise they can burst. You don't have to do it too tightly, the sausage will expand to fill the space. Once you have them all rolled up, put them in a steamer for 45 mins. If you made lots of thin sausages, 35 - 40 mins should be fine. If you made really large sausages then you want to be more like 55 - 60 mins. I turned mine over halfway through the steaming as well. Once they have steamed, let them cool without opening the packages. Put them in the fridge where they will become more solid over a few hours. They last a week or two in the fridge if you don't open them.
Like this recipe? Sign up to Veganuary today to get recipes like this delivered directly to your inbox."
571,https://veganuary.com/recipes/homemade-vegan-gravy/,Homemade Vegan Gravy,"Splash of olive oil
2 large carrots, diced
2 sticks of celery, diced
1 medium red onion, diced
2 garlic cloves, crushed or minced
1 teaspoon of dried thyme
1 tablespoon of maple syrup, agave, or sugar
2-3 teaspoons of yeast extract add according to your preference
2 tablespoons of plain flour (if you have an allergy, corn flour, gram flour or your preferred flour for thickening will do)
3 tablespoons of red wine (or you can use 1 tablespoon of balsamic vinegar)
2 teaspoons of vegetable bouillon powder
2 teaspoons of tomato paste or puree (or ketchup in a pinch)
900ml of cold water","Preparation
Serves 4
Method
Heat the oil in a large flat-bottomed pan, then add the celery, onion, and carrots
Once the veg has started to soften, add the garlic, turning the heat to medium
Once the garlic is beginning to cook, but before it goes brown, add the maple syrup/sugar and stir, ensuring all ingredients are well coated
Allow to simmer for a minute or so, until the vegetables begin to caramelise
Add the yeast extract and mix again to ensure even coating
If at any point you find the pan is browning, add a small splash of water to prevent burning
Add the flour & vegetable bouillon, stir to make sure everything is coated evenly
Add the wine or balsamic vinegar and mix well
Once the wine/vinegar has heated up, add the water, stirring continually as you do
Bring to the boil, stirring regularly
Stir in the tomato puree
Allow to simmer for 15 minutes or so, until the mixture thickens and the gravy reduces to your desired consistency
Once you've achieved your desired consistency and flavour, sieve into a fresh pan and warm just before you serve the remainder of your meal
Tips:
If you don't have yeast extract, you can try substituting with nutritional yeast and/or soy sauce
For a bit of variety, try adding different herbs, such as sage, or bay leaves
Try adding mushrooms or a little chopped beetroot when you're adding the veg for a slightly more earthy flavour, the beetroot also gives the gravy a lovely deep colour to it
If you want to get all the flavour when sieving, feel free to pour a little freshly boiled water over the remaining mixture, then reduce down as needed"
611,https://veganuary.com/recipes/fresh-salad-homemade-cocktail-sauce/,Fresh Salad with Homemade Cocktail Sauce,"90 g Heura Tiras Originales (or other vegan meat-style strips)
60 g rocket
1 avocado
1 beetroot
1 tbsp pumpkin seeds
30 g alfalfa sprouts
90 g mushrooms
150 g precooked / canned chickpeas
1/2 lemon
For the homemade cocktail sauce:
50 g raw ground almonds 70 ml water 10 g salt 500 ml olive oil 15 ml lemon juice 50 g ketchup ","Method
Prepare the homemade cocktail sauce by whisking together the almonds, water and salt. Then gradually whisk in the olive oil. Add the ketchup and a squeeze of lemon juice and whisk together to finish the sauce. Prepare the salad by putting the rocket and chickpeas into a bowl. Slice the mushrooms and add them to the mixture. Fry the Heura (or other) strips in a skillet until golden brown. If you like them crispy, saute for another minute. Put them on top of the salad mix and add the sliced avocado. Sprinkle the sprouts and pumpkin seeds on top. Dress with a splash of olive oil, a bit of lemon juice and a pinch of salt. Finally, top with a generous spoonful of homemade cocktail sauce. "
741,https://veganuary.com/recipes/quirky-houmous/,Quirky Houmous,"3 dessert spoons of olive oil
140ml water
2 cloves garlic (optional)
2 pinches ground cumin
20g tahini
30g pea protein
2 pinches salt to taste
To garnish (optional):
Olive oil
Smoked paprika","Method
Add ingredients in order to small bowl.
Mix until creamy, then chill.
To garnish, drizzle over some olive oil and sprinkle on some smoked paprika before serving."
751,https://veganuary.com/recipes/crispy-kale/,Crispy Kale,"1 bag of fresh Kale
Nutritional Yeast Flakes
Rapeseed oil
Salt","Method
Put oven on a low heat.
Have a large oven tray lined with paper, or a non stick sheet ready.
If you don't grow your own then buy a bag of fresh kale. Wash well and take out as many of the tough stalks as you can. Drain but no need to dry.
In a large deep frying pan put all your kale it will seem a lot but it will soon go down in size. Put about a tablespoonful of rapeseed oil over the kale, and stir fry over a high heat until soft.
Add a sprinkle of salt and toss.
Add nutritional yeast flakes 2 - 3 tablespoons, and stir in..
Now spread on to the oven tray and place in the oven. Check after 10 minutes and turn kale over as it should be starting to crisp up.
Place back in the oven and keep checking, putting the outside kale into the middle as this speeds up the crisping.
Store when cool in an air tight container if you can resist that is!"
931,https://simple-veganista.com/instant-pot-chickpeas/,INSTANT POT CHICKPEAS,"1 lb. chickpeas (about 2 cups)
4 - 5 cups water
1 teaspoon salt
Optional Add-ins
2 bay leaves
1 kombu, 4 inch piece
1 garlic clove
1/4 chunk of onion","Instructions Pick out any odd or off-colored chickpeas and discard.
Place chickpeas into the bottom of the pressure cooker insert, pour water overtop. Attach the lid, turn to lock, and move the valve to SEALING . Set the Instant Pot to BEAN or manually set to HIGH PRESSURE, and cook for 5 or 45 minutes (see below for your cooking time). Once done, let the pressure release on its own for at least 15 minutes, then move the valve to the VENTING position to complete the process.
Unsoaked chickpeas: Cook on Bean or High for 45 minutes with 15 minute natural release. Use 5 cups of water.
Soaked chickpeas: Cook on Bean or High for 5 minutes with 15 minutes natural release. Use 4 cups of water.
Water amounts when using a basket insert. When using an Instant Pot basket insert (affiliate link), use 9 - 10 cups of water. You want to be sure to cover the chickpeas with at least 2 inches of water."
